shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
710002,45.461940,-73.563007,40009
710002,45.462635,-73.563456,40010
710002,45.462845,-73.563602,40011
710002,45.463499,-73.564058,50002
710002,45.464119,-73.564519,50003
710002,45.464497,-73.564775,50004
710002,45.464829,-73.565019,50005
710002,45.464980,-73.565116,50006
710002,45.464980,-73.565115,60001
710002,45.465548,-73.565479,60002
710002,45.465914,-73.565683,60003
710002,45.466282,-73.565824,60004
710002,45.467174,-73.566143,60005
710002,45.467318,-73.566196,70002
710002,45.467473,-73.566274,70003
710002,45.467630,-73.566397,70004
710002,45.468073,-73.566052,70005
710002,45.468076,-73.566049,70006
710002,45.468082,-73.566048,70007
710002,45.468167,-73.566036,70008
710002,45.468335,-73.565923,70009
710002,45.468703,-73.565656,70010
710002,45.468722,-73.565642,80002
710002,45.470476,-73.564332,80003
710002,45.471079,-73.563881,90002
710002,45.471584,-73.563485,90003
710002,45.471688,-73.563402,90004
710002,45.472080,-73.563090,100002
710002,45.472144,-73.563050,100003
710002,45.472214,-73.563000,100004
710002,45.472276,-73.562947,100005
710002,45.472501,-73.562777,100006
710002,45.472869,-73.562508,100007
710002,45.473445,-73.562061,100008
710002,45.473990,-73.561650,100009
710002,45.474138,-73.561538,110002
710002,45.474895,-73.560950,110003
710002,45.475606,-73.560414,110004
710002,45.475877,-73.560197,110005
710002,45.476104,-73.560055,110006
710002,45.476312,-73.559941,110007
710002,45.476410,-73.559889,120002
710002,45.477247,-73.559404,120003
710002,45.477707,-73.559136,120004
710002,45.477781,-73.559101,120005
710002,45.477907,-73.559045,130002
710002,45.478052,-73.558993,130003
710002,45.478576,-73.558891,130004
710002,45.479097,-73.558791,130005
710002,45.479220,-73.558766,140002
710002,45.479204,-73.556262,140003
710002,45.479203,-73.556116,150002
710002,45.479179,-73.553370,150003
710002,45.479177,-73.553173,160002
710002,45.478520,-73.553185,160003
710002,45.478508,-73.553177,160004
710002,45.478502,-73.553161,160005
710002,45.478494,-73.552868,160006
710002,45.478485,-73.552774,160007
710002,45.478452,-73.552703,160008
710002,45.477689,-73.551474,160009
710002,45.477686,-73.551470,170002
710002,45.477666,-73.551370,170003
710002,45.477676,-73.551271,170004
710002,45.478101,-73.550280,170005
710002,45.478184,-73.550149,170006
710002,45.478266,-73.550046,170007
710002,45.478351,-73.549954,170008
710002,45.478435,-73.549913,170009
710002,45.478510,-73.549886,170010
710002,45.479028,-73.549865,170011
710002,45.479073,-73.549862,180002
710002,45.479140,-73.549901,180003
710002,45.479145,-73.549905,180004
710002,45.479149,-73.549914,180005
710002,45.479186,-73.550021,180006
710002,45.479204,-73.551676,180007
710002,45.479212,-73.552955,180008
710002,45.479212,-73.553123,190002
710002,45.479887,-73.553111,190003
710002,45.480571,-73.553086,190004
710002,45.481193,-73.553085,190005
710002,45.481247,-73.553085,200002
710002,45.481260,-73.553093,200003
710002,45.481264,-73.553111,200004
710002,45.481289,-73.555988,200005
710002,45.481290,-73.556091,210002
710002,45.481314,-73.558056,210003
710002,45.481316,-73.558164,220002
710002,45.481316,-73.558335,220003
710002,45.481343,-73.558302,220004
710002,45.481350,-73.558295,220005
710002,45.481358,-73.558293,220006
710002,45.481961,-73.558178,220007
710002,45.482638,-73.558077,220008
710002,45.482783,-73.558102,220009
710002,45.484049,-73.557899,220010
710002,45.484616,-73.557797,220011
710002,45.484616,-73.557796,220012
710002,45.484631,-73.557816,220013
710002,45.484909,-73.558175,220014
710002,45.485124,-73.558430,220015
710002,45.485136,-73.558450,220016
710002,45.485130,-73.558471,220017
710002,45.484481,-73.559545,220018
710002,45.483915,-73.560471,220019
710002,45.483833,-73.560606,230002
710002,45.483599,-73.561015,230003
710002,45.482936,-73.562082,230004
710002,45.483174,-73.562369,230005
710002,45.483173,-73.562370,240001
710002,45.483215,-73.562420,240002
710002,45.483475,-73.562753,240003
710002,45.484051,-73.563443,240004
710002,45.484584,-73.564094,240005
710002,45.484690,-73.564224,250002
710002,45.484706,-73.564249,250003
710002,45.484699,-73.564269,250004
710002,45.484297,-73.564953,250005
710002,45.484664,-73.565382,250006
710002,45.485030,-73.565811,260002
710002,45.485093,-73.565875,260003
710002,45.485408,-73.566246,260004
710002,45.485457,-73.566281,260005
710002,45.485510,-73.566307,260006
710002,45.485579,-73.566331,260007
710002,45.485807,-73.566344,260008
710002,45.485867,-73.566320,260009
710002,45.486014,-73.566218,260010
710002,45.486073,-73.566216,260011
710002,45.486149,-73.566231,260012
710002,45.486514,-73.566528,260013
710002,45.486660,-73.566711,260014
710002,45.486812,-73.567027,260015
710002,45.486958,-73.567332,270002
710002,45.487546,-73.566759,270003
710002,45.488284,-73.566018,270004
710002,45.489149,-73.565175,270005
710002,45.489169,-73.565159,270006
710002,45.489181,-73.565175,270007
710002,45.489389,-73.565620,270008
710002,45.489738,-73.566365,280002
710002,45.490116,-73.567172,280003
710002,45.490364,-73.567666,280004
710002,45.490385,-73.567709,290002
710002,45.491332,-73.569732,290003
710002,45.491428,-73.569937,300002
710002,45.492290,-73.571729,300003
710002,45.492469,-73.572098,300004
710002,45.492551,-73.572267,310002
710002,45.492722,-73.572625,310003
710002,45.492920,-73.573035,310004
710002,45.493000,-73.573214,310005
710002,45.493351,-73.573944,310006
710002,45.493752,-73.574804,310007
710002,45.493752,-73.574805,320001
710002,45.493810,-73.574931,320002
710002,45.493873,-73.575084,320003
710002,45.494143,-73.575699,320004
710002,45.494394,-73.576301,320005
710002,45.494981,-73.577635,320006
710002,45.495059,-73.577811,330002
710002,45.495715,-73.579231,330003
710002,45.495718,-73.579259,330004
710002,45.495707,-73.579285,330005
710002,45.495555,-73.579424,330006
710002,45.495312,-73.579691,330007
710002,45.495186,-73.579845,330008
710002,45.494997,-73.580062,330009
710002,45.494791,-73.580317,330010
710002,45.494584,-73.580560,330011
710002,45.494331,-73.580855,330012
720001,45.513446,-73.683419,10001
720001,45.513520,-73.683542,10002
720001,45.513893,-73.683050,10003
720001,45.514138,-73.682750,10004
720001,45.513698,-73.682050,10005
720001,45.513465,-73.681691,10006
720001,45.513402,-73.681601,10007
720001,45.512765,-73.680548,10008
720001,45.511545,-73.678625,10009
720001,45.511472,-73.678509,20002
720001,45.510485,-73.676906,20003
720001,45.509372,-73.675125,20004
720001,45.509146,-73.674815,20005
720001,45.509105,-73.674698,20006
720001,45.509020,-73.674456,30002
720001,45.508338,-73.673302,30003
720001,45.508144,-73.672923,30004
720001,45.508033,-73.672849,30005
720001,45.508029,-73.672846,30006
720001,45.508025,-73.672839,30007
720001,45.507975,-73.672744,30008
720001,45.507890,-73.672584,40002
720001,45.507083,-73.671073,40003
720001,45.506365,-73.669868,40004
720001,45.506222,-73.669637,40005
720001,45.506115,-73.669473,40006
720001,45.506009,-73.669347,40007
720001,45.505897,-73.669261,40008
720001,45.505737,-73.669171,40009
720001,45.505566,-73.669146,40010
720001,45.505451,-73.669171,40011
720001,45.505199,-73.669234,40012
720001,45.504768,-73.669374,40013
720001,45.504560,-73.669437,40014
720001,45.504377,-73.669475,40015
720001,45.504066,-73.669449,40016
720001,45.503964,-73.669409,40017
720001,45.503734,-73.669263,40018
720001,45.503496,-73.668965,40019
720001,45.503368,-73.668729,40020
720001,45.503252,-73.668383,40021
720001,45.503142,-73.668189,40022
720001,45.502994,-73.668223,40023
720001,45.502347,-73.668349,40024
720001,45.502145,-73.668437,40025
720001,45.502039,-73.668531,40026
720001,45.501840,-73.668679,40027
720001,45.501602,-73.668767,40028
720001,45.500966,-73.669654,40029
720001,45.500360,-73.670383,40030
720001,45.499873,-73.670919,40031
720001,45.496981,-73.674580,40032
720001,45.496739,-73.674948,40033
720001,45.496444,-73.675469,40034
720001,45.496246,-73.675939,40035
720001,45.496111,-73.676282,40036
720001,45.496004,-73.676610,40037
720001,45.495942,-73.676923,40038
720001,45.495851,-73.677691,40039
720001,45.495804,-73.677964,40040
720001,45.495722,-73.678224,40041
720001,45.495631,-73.678519,40042
720001,45.495513,-73.678813,40043
720001,45.495433,-73.679067,40044
720001,45.495353,-73.679406,40045
720001,45.495298,-73.679951,40046
720001,45.495186,-73.682327,40047
720001,45.495185,-73.683107,40048
720001,45.495025,-73.687498,40049
720001,45.494979,-73.688278,40050
720001,45.494960,-73.688855,40051
720001,45.494887,-73.689574,40052
720001,45.494805,-73.690239,40053
720001,45.494704,-73.690958,40054
720001,45.494450,-73.692111,40055
720001,45.494204,-73.693109,40056
720001,45.494005,-73.693815,40057
720001,45.493743,-73.694646,40058
720001,45.492955,-73.697164,40059
720001,45.492213,-73.699539,40060
720001,45.491960,-73.700524,40061
720001,45.491851,-73.700844,40062
720001,45.490041,-73.706454,40063
720001,45.489851,-73.707065,40064
720001,45.489571,-73.708378,40065
720001,45.489444,-73.709169,40066
720001,45.489271,-73.710535,40067
720001,45.489197,-73.711772,40068
720001,45.489177,-73.712877,40069
720001,45.489263,-73.713274,40070
720001,45.489385,-73.713525,40071
720001,45.489619,-73.713886,40072
720001,45.489703,-73.714084,40073
720001,45.489758,-73.714310,40074
720001,45.489794,-73.714623,40075
720001,45.489785,-73.715023,40076
720001,45.489785,-73.715031,40077
720001,45.489783,-73.715037,40078
720001,45.489690,-73.715360,40079
720001,45.489625,-73.715493,40080
720001,45.489541,-73.715637,40081
720001,45.489401,-73.715784,40082
720001,45.489258,-73.715862,40083
720001,45.489063,-73.715888,40084
720001,45.488913,-73.715861,40085
720001,45.488742,-73.715758,40086
720001,45.488560,-73.715733,40087
720001,45.488473,-73.715745,40088
720001,45.488349,-73.715771,40089
720001,45.488266,-73.715805,40090
720001,45.488153,-73.715891,40091
720001,45.487848,-73.716246,40092
720001,45.487686,-73.716461,40093
720001,45.486484,-73.718041,40094
720001,45.486401,-73.718154,40095
720001,45.485165,-73.719576,40096
720001,45.487886,-73.723974,40097
720001,45.487985,-73.724129,40098
720001,45.488076,-73.724312,40099
720001,45.488166,-73.724532,40100
720001,45.488231,-73.724715,40101
720001,45.488294,-73.725053,40102
720001,45.488303,-73.725211,40103
720001,45.488311,-73.725442,40104
720001,45.488311,-73.725715,40105
720001,45.488265,-73.726075,40106
720001,45.488077,-73.727378,40107
720001,45.487973,-73.728097,50002
720001,45.487527,-73.731005,50003
720001,45.487526,-73.731340,50004
720001,45.487416,-73.731968,50005
720001,45.487407,-73.732270,50006
720001,45.487415,-73.732482,50007
720001,45.487458,-73.732692,50008
720001,45.487788,-73.733523,50009
720001,45.487791,-73.733528,50010
720001,45.487791,-73.733535,50011
720001,45.487808,-73.733770,50012
720001,45.488227,-73.734910,50013
720001,45.488362,-73.735427,50014
720001,45.488389,-73.735857,50015
720001,45.488351,-73.736250,50016
720001,45.488230,-73.736617,50017
720001,45.487159,-73.738152,50018
720001,45.486921,-73.738494,60002
720001,45.486299,-73.739450,60003
720001,45.486101,-73.739894,60004
720001,45.485930,-73.740302,60005
720001,45.485757,-73.740711,60006
720001,45.485592,-73.741055,60007
720001,45.488384,-73.745826,60008
720001,45.488954,-73.746799,70002
720001,45.488982,-73.746977,70003
720001,45.488955,-73.747149,70004
720001,45.488953,-73.747155,70005
720001,45.488949,-73.747161,70006
720001,45.487558,-73.748923,70007
720001,45.487400,-73.749040,70008
720001,45.487235,-73.749079,70009
720001,45.487116,-73.749139,70010
720001,45.486991,-73.749266,70011
720001,45.486979,-73.749282,70012
720001,45.486126,-73.750336,80002
720001,45.485305,-73.751394,80003
720001,45.484871,-73.751920,80004
720001,45.485918,-73.753674,80005
720001,45.486062,-73.754050,80006
720001,45.486116,-73.754232,80007
720001,45.486171,-73.754479,80008
720001,45.486207,-73.754752,80009
720001,45.486215,-73.755050,80010
720001,45.486197,-73.755286,80011
720001,45.486124,-73.755773,80012
720001,45.485870,-73.757560,80013
720001,45.485721,-73.758609,90002
720001,45.485383,-73.760983,90003
720001,45.485292,-73.761624,100002
720001,45.485308,-73.761967,100003
720001,45.485352,-73.762068,100004
720001,45.485380,-73.762178,100005
720001,45.485381,-73.762273,100006
720001,45.485381,-73.762279,100007
720001,45.485379,-73.762286,100008
720001,45.485359,-73.762353,100009
720001,45.485319,-73.762425,100010
720001,45.485267,-73.762473,100011
720001,45.485117,-73.762810,100012
720001,45.485026,-73.763406,100013
720001,45.484962,-73.763690,100014
720001,45.484887,-73.763987,100015
720001,45.484787,-73.764207,100016
720001,45.483901,-73.766071,100017
720001,45.483480,-73.766952,100018
720001,45.483285,-73.767361,110002
720001,45.483112,-73.767682,110003
720001,45.482965,-73.767890,110004
720001,45.482818,-73.768033,110005
720001,45.482662,-73.768150,110006
720001,45.482489,-73.768227,110007
720001,45.482277,-73.768290,110008
720001,45.482048,-73.768263,110009
720001,45.481909,-73.768245,110010
720001,45.481750,-73.768223,120002
720001,45.481351,-73.768068,120003
720001,45.481070,-73.767925,120004
720001,45.480979,-73.767857,120005
720001,45.480844,-73.767755,130002
720001,45.480689,-73.767612,130003
720001,45.480536,-73.767444,130004
720001,45.480346,-73.767224,130005
720001,45.479574,-73.766017,130006
720001,45.479323,-73.765632,130007
720001,45.478902,-73.764966,130008
720001,45.478642,-73.764554,140002
720001,45.478455,-73.764312,140003
720001,45.478324,-73.764187,140004
720001,45.478217,-73.764111,140005
720001,45.477968,-73.763983,140006
720001,45.477958,-73.763973,140007
720001,45.477958,-73.763949,140008
720001,45.478316,-73.761402,140009
720001,45.478461,-73.760370,150002
720001,45.478498,-73.760114,150003
720001,45.478505,-73.760090,150004
720001,45.478520,-73.760087,150005
720001,45.480451,-73.760678,150006
720001,45.480641,-73.760736,160002
720001,45.482061,-73.761147,160003
720001,45.482755,-73.761347,170002
720001,45.482768,-73.761358,170003
720001,45.482768,-73.761383,170004
720001,45.482741,-73.761589,170005
720001,45.482113,-73.765866,170006
720001,45.481813,-73.767912,180002
720001,45.481771,-73.768198,190002
720001,45.481515,-73.770128,190003
720001,45.481477,-73.770360,190004
720001,45.481414,-73.770618,190005
720001,45.481333,-73.770904,190006
720001,45.480095,-73.773447,190007
720001,45.479055,-73.775604,190008
720001,45.478775,-73.776196,190009
720001,45.477068,-73.779800,200002
720001,45.477067,-73.779800,210001
720001,45.475281,-73.783571,210002
720001,45.475280,-73.783569,220001
720001,45.475155,-73.783832,220002
720001,45.473796,-73.786529,220003
720001,45.473670,-73.786778,230002
720001,45.472471,-73.789227,230003
720001,45.472214,-73.789750,240002
720001,45.472153,-73.789984,240003
720001,45.472135,-73.790191,240004
720001,45.472175,-73.790308,240005
720001,45.472254,-73.790434,240006
720001,45.472347,-73.790518,240007
720001,45.472415,-73.790542,240008
720001,45.472439,-73.790545,240009
720001,45.472629,-73.790443,240010
720001,45.473657,-73.789911,240011
720001,45.474867,-73.789380,240012
720001,45.475295,-73.789356,240013
720001,45.475837,-73.789397,240014
720001,45.476487,-73.789541,240015
720001,45.476508,-73.789563,240016
720001,45.476505,-73.789601,240017
720001,45.476423,-73.789767,240018
720001,45.476170,-73.790276,240019
720001,45.476052,-73.790557,240020
720001,45.476046,-73.790568,240021
720001,45.475880,-73.790890,250002
720001,45.474697,-73.793380,250003
